tweet_id,in_reply_to_status_id,in_reply_to_user_id,tweet_source,tweet_text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,dog_rating_numerator,dog_rating_denominator,name,tweet_favorite_count,tweet_lang,tweet_retweet_count,jpg_url,img_num_in_tweet,prob_class1_in_image,conf_class1_in_image,class1_is_a_dog,prob_class2_in_image,conf_class2_in_image,class2_is_a_dog,prob_class3_in_image,conf_class3_in_image,class3_is_a_dog,tweet_creation_time
746757706116112384,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,,,,https://vine.co/v/5BYq6hmrEI3,11.0,10.0,Maddie,10287,en,4308,,,,,,,,,,,,2016-06-25 17:31:25
746726898085036033,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,,,,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,10.0,Abby,6503,en,1982,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,golden_retriever,0.256505,True,Labrador_retriever,0.252417,True,seat_belt,0.203163,False,2016-06-25 15:29:00
746542875601690625,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,,,,https://vine.co/v/5uZYwqmuDeT,11.0,10.0,,5426,en,2057,,,,,,,,,,,,2016-06-25 03:17:46
746507379341139972,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,,,,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10.0,Shiloh,5007,en,1196,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,toy_poodle,0.508292,True,Lakeland_terrier,0.234458,True,affenpinscher,0.0845628,True,2016-06-25 00:56:43
746369468511756288,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,,,,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,10.0,,6510,en,1815,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,German_shepherd,0.622957,True,malinois,0.338884,True,wallaby,0.0241615,False,2016-06-24 15:48:42
746131877086527488,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,,,,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10.0,Gustav,7422,en,2439,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,chow,0.575637,True,Pomeranian,0.19595,True,Norwich_terrier,0.141224,True,2016-06-24 00:04:36
746056683365994496,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,,,,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10.0,Arlen,3825,en,909,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,Shetland_sheepdog,0.43332,True,collie,0.335997,True,borzoi,0.177179,True,2016-06-23 19:05:49
745789745784041472,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,,,,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10.0,Gus,4354,en,1175,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,Pekinese,0.984267,True,Shih-Tzu,0.00894166,True,cocker_spaniel,0.00192826,True,2016-06-23 01:25:06
745712589599014916,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,,,,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7.0,10.0,Percy,7514,en,2571,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1.0,seat_belt,0.379055,False,chow,0.0627545,True,minibus,0.0524226,False,2016-06-22 20:18:30
745433870967832576,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,,,,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",10.0,10.0,Lenox,7661,en,2807,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,barrow,0.999962,False,basset,1.44895e-05,True,wok,6.06088e-06,False,2016-06-22 01:50:58
745422732645535745,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,,,,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,10.0,,9236,en,2699,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,Labrador_retriever,0.6638,True,golden_retriever,0.308261,True,ice_bear,0.00426921,False,2016-06-22 01:06:43
745314880350101504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,,,,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",12.0,10.0,Sugar,7707,en,3065,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2.0,ice_bear,0.807762,False,great_white_shark,0.0270404,False,fountain,0.0220518,False,2016-06-21 17:58:09
745074613265149952,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,,,,https://vine.co/v/iQm3JAXuFmv,11.0,10.0,Jeffrey,8433,en,3878,,,,,,,,,,,,2016-06-21 02:03:25
745057283344719872,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,,,,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10.0,Oliver,7790,en,2528,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,Shetland_sheepdog,0.963985,True,collie,0.0262057,True,Border_collie,0.00454365,True,2016-06-21 00:54:33
744995568523612160,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,,,,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10.0,Abby,3218,en,693,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,Old_English_sheepdog,0.427481,True,Shih-Tzu,0.146336,True,Tibetan_terrier,0.134269,True,2016-06-20 20:49:19
744971049620602880,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,,,,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10.0,Indie,8476,en,2964,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,toy_poodle,0.497755,True,golden_retriever,0.282017,True,miniature_poodle,0.0900324,True,2016-06-20 19:11:53
744709971296780288,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,,,,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10.0,Harvey,6026,en,1717,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,Shetland_sheepdog,0.234431,True,Samoyed,0.114876,True,collie,0.0866137,True,2016-06-20 01:54:27
744334592493166593,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,,,,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,10.0,Blanket,7270,en,2367,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,Samoyed,0.960543,True,Pomeranian,0.0121919,True,white_wolf,0.00475299,False,2016-06-19 01:02:50
744234799360020481,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,,,,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10.0,,128612,en,77640,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,Labrador_retriever,0.825333,True,ice_bear,0.0446808,False,whippet,0.0184422,True,2016-06-18 18:26:18
744223424764059648,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",,,,https://twitter.com/strange_animals/status/672108316018024452,12.0,10.0,,1828,en,413,,,,,,,,,,,,2016-06-18 17:41:06
743980027717509120,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,,,,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10.0,Geno,4469,en,1203,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,bull_mastiff,0.97573,True,Rhodesian_ridgeback,0.00807261,True,pug,0.00557087,True,2016-06-18 01:33:55
743895849529389061,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,,,,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10.0,,3924,en,1054,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,dalmatian,0.562315,True,Great_Dane,0.416478,True,German_short-haired_pointer,0.00855236,True,2016-06-17 19:59:26
743609206067040256,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,,,,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10.0,Stark,4820,en,1519,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,Weimaraner,0.982794,True,American_Staffordshire_terrier,0.0047664,True,Great_Dane,0.00343201,True,2016-06-17 01:00:24
743595368194129920,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,,,,https://twitter.com/dog_rates/status/743595368194129920/photo/1,7.0,10.0,Harold,19875,en,7253,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,1.0,hippopotamus,0.505675,False,hog,0.370726,False,warthog,0.0188272,False,2016-06-17 00:05:25
743545585370791937,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,,,,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11.0,10.0,Bentley,3791,en,1039,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,rapeseed,0.876875,False,standard_poodle,0.0605835,True,Great_Pyrenees,0.0330057,True,2016-06-16 20:47:36
743510151680958465,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",,,,https://twitter.com/dog_rates/status/743510151680958465/video/1,13.0,10.0,Beya,8496,en,4071,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1.0,sea_lion,0.859046,False,tub,0.0204054,False,hippopotamus,0.0130948,False,2016-06-16 18:26:48
743253157753532416,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",,,,https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10.0,Kilo,4540,en,1332,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,malamute,0.442612,True,Siberian_husky,0.368137,True,Eskimo_dog,0.177822,True,2016-06-16 01:25:36
743222593470234624,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,,,,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10.0,,6663,en,2105,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,kuvasz,0.350629,True,soft-coated_wheaten_terrier,0.182782,True,golden_retriever,0.0876624,True,2016-06-15 23:24:09
743210557239623680,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",,,,https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10.0,Kayla,4127,en,1507,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,golden_retriever,0.930705,True,Chesapeake_Bay_retriever,0.0259341,True,Labrador_retriever,0.00753536,True,2016-06-15 22:36:19
742534281772302336,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",,,,https://vine.co/v/iLTZmtE1FTB,11.0,10.0,,7582,en,3916,,,,,,,,,,,,2016-06-14 01:49:03
742528092657332225,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,,,,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",10.0,10.0,Maxaroni,4785,en,2192,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,2.0,sunglasses,0.900864,False,sunglass,0.0402906,False,snorkel,0.00933292,False,2016-06-14 01:24:27
742465774154047488,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",,,,"https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14.0,10.0,,7795,en,4275,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1.0,web_site,0.997154,False,comic_book,0.000439221,False,desktop_computer,0.000267579,False,2016-06-13 21:16:49
742423170473463808,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,,,,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10.0,Bell,10600,en,4206,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,pug,0.99731,True,Brabancon_griffon,0.00118563,True,French_bulldog,0.000427989,True,2016-06-13 18:27:32
742385895052087300,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,,,,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11.0,10.0,Phil,7310,en,2198,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1.0,Cardigan,0.566911,True,Border_collie,0.117566,True,Appenzeller,0.047664,True,2016-06-13 15:59:24
742161199639494656,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,,,,https://twitter.com/dog_rates/status/742161199639494656/photo/1,12.0,10.0,Doug,4670,en,1512,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1.0,balloon,0.990736,False,punching_bag,0.00475356,False,parachute,0.000435974,False,2016-06-13 01:06:33
742150209887731712,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,,,,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,10.0,Edmund,5540,en,1726,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1.0,Siamese_cat,0.112413,False,French_bulldog,0.0714144,True,hog,0.0624654,False,2016-06-13 00:22:53
741793263812808706,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,,,,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10.0,10.0,,4891,en,1663,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1.0,kuvasz,0.311325,True,French_bulldog,0.115349,True,Labrador_retriever,0.0685335,True,2016-06-12 00:44:30
741743634094141440,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,,,,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11.0,10.0,Aqua,8776,en,3048,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,Labrador_retriever,0.786089,True,flat-coated_retriever,0.0486524,True,Chesapeake_Bay_retriever,0.0346933,True,2016-06-11 21:27:17
741438259667034112,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,,,,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9.0,10.0,Tucker,3944,en,920,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1.0,Chesapeake_Bay_retriever,0.292675,True,redbone,0.197858,True,vizsla,0.150312,True,2016-06-11 01:13:51
741303864243200000,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,,,,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12.0,10.0,Theodore,9435,en,3561,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1.0,Chihuahua,0.768156,True,pug,0.0149016,True,Pekinese,0.0128158,True,2016-06-10 16:19:48
741099773336379392,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ,,,,https://vine.co/v/ixHYvdxUx1L,11.0,10.0,Ted,10778,en,6089,,,,,,,,,,,,2016-06-10 02:48:49
741067306818797568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,,,,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,10.0,,10147,en,3418,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,kelpie,0.0357111,True,2016-06-10 00:39:48
740995100998766593,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,,,,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10.0,10.0,Leo,6881,en,3056,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1.0,malamute,0.454363,True,Samoyed,0.215967,True,Siberian_husky,0.0775003,True,2016-06-09 19:52:53
740711788199743490,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,,,,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9.0,10.0,,3667,en,1031,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1.0,toy_poodle,0.388277,True,Angora,0.180264,False,Persian_cat,0.0496561,False,2016-06-09 01:07:06
740699697422163968,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,,,,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8.0,10.0,Chip,3049,en,861,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1.0,lawn_mower,0.878863,False,swing,0.0245351,False,barrow,0.0195772,False,2016-06-09 00:19:04
740676976021798912,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",,,,https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,10.0,Baloo,19494,en,7508,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1.0,wombat,0.462952,False,Norwegian_elkhound,0.275225,True,Siamese_cat,0.0435593,False,2016-06-08 22:48:46
740373189193256964,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",,,,"https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",14.0,10.0,,37294,en,14676,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3.0,golden_retriever,0.807644,True,kuvasz,0.101286,True,Labrador_retriever,0.0237853,True,2016-06-08 02:41:38
740365076218183684,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,,,,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10.0,10.0,,2665,en,481,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,1.0,bow_tie,0.246313,False,Windsor_tie,0.172446,False,mushroom,0.137516,False,2016-06-08 02:09:24
740359016048689152,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,,,,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9.0,10.0,Chase,3550,en,943,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1.0,golden_retriever,0.863687,True,kuvasz,0.0485901,True,Labrador_retriever,0.0473966,True,2016-06-08 01:45:19
740214038584557568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,,,,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10.0,10.0,,7188,en,2168,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1.0,Chesapeake_Bay_retriever,0.586414,True,Labrador_retriever,0.189782,True,vizsla,0.0676072,True,2016-06-07 16:09:13
739979191639244800,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,,,,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12.0,10.0,Nollie,21434,en,6537,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1.0,Irish_water_spaniel,0.2858,True,wig,0.240653,False,toy_poodle,0.0749139,True,2016-06-07 00:36:02
739932936087216128,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,,,,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10.0,10.0,Rorie,4358,en,1185,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1.0,redbone,0.243904,True,beagle,0.210975,True,vizsla,0.076443,True,2016-06-06 21:32:13
739844404073074688,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,,,,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12.0,10.0,Simba,4068,en,935,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1.0,toy_poodle,0.342397,True,table_lamp,0.104451,False,miniature_poodle,0.079871,True,2016-06-06 15:40:26
739623569819336705,,,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,,,,https://vine.co/v/iY9Fr1I31U6,12.0,10.0,,4097,en,1503,,,,,,,,,,,,2016-06-06 01:02:55
